"1D","PhaseSpace: -899: 0:ALL: X at Zstop",100,-100,100,0.0138431,0.000372022,6e-05,2.44949e-05,6e-05,2.44949e-05,0.00012,3.4641e-05,0.0001,3.16228e-05,0.00011,3.31662e-05,0.00029,5.38516e-05,0.00035,5.91608e-05,0.00021,4.58258e-05,0.00027,5.19615e-05,0.00021,4.58258e-05,0.00027,5.19615e-05,0.00033,5.74456e-05,0.00024,4.89898e-05,0.0003,5.47723e-05,0.00029,5.38516e-05,0.00019,4.3589e-05,0.00021,4.58258e-05,0.00014,3.74166e-05,0.0003,5.47723e-05,0.00019,4.3589e-05,0.00017,4.12311e-05,0.00032,5.65685e-05,0.00029,5.38516e-05,0.00027,5.19615e-05,0.00032,5.65685e-05,0.00027,5.19615e-05,0.00032,5.65685e-05,0.00032,5.65685e-05,0.00036,6e-05,0.00032,5.65685e-05,0.00035,5.91608e-05,0.00032,5.65685e-05,0.00024,4.89898e-05,0.00027,5.19615e-05,0.00025,5e-05,0.0002301,4.79584e-05,0.00024,4.89898e-05,0.0002501,5.00001e-05,0.00025,5e-05,0.00024,4.89898e-05,0.00031,5.56776e-05,0.00023,4.79583e-05,0.00027,5.19615e-05,0.0001901,4.35891e-05,0.0002,4.47214e-05,0.00026,5.09902e-05,0.00024,4.89898e-05,0.00014,3.74166e-05,0.00011,3.31662e-05,0.0002,4.47214e-05,0.00028,5.2915e-05,0.0002501,5.00001e-05,0.00019,4.3589e-05,0.00022,4.69042e-05,0.00023,4.79583e-05,0.00011,3.31662e-05,0.0002101,4.58259e-05,0.00026,5.09902e-05,0.00031,5.56776e-05,0.0003,5.47723e-05,0.00021,4.58258e-05,0.0002601,5.09903e-05,0.00024,4.89898e-05,0.00023,4.79583e-05,0.00025,5e-05,0.00022,4.69042e-05,0.00024,4.89898e-05,0.00024,4.89898e-05,0.00026,5.09902e-05,0.00036,6e-05,0.0003301,5.74457e-05,0.0003,5.47723e-05,0.00019,4.3589e-05,0.00026,5.09902e-05,0.00024,4.89898e-05,0.00024,4.89898e-05,0.00022,4.69042e-05,0.00018,4.24264e-05,0.00029,5.38516e-05,0.00028,5.2915e-05,0.00019,4.3589e-05,0.0003,5.47723e-05,0.00026,5.09902e-05,0.00021,4.58258e-05,0.00027,5.19615e-05,0.00023,4.79583e-05,0.0002101,4.58259e-05,0.0003,5.47723e-05,0.00022,4.69042e-05,0.00021,4.58258e-05,0.00042,6.48074e-05,0.0002601,5.09903e-05,0.00028,5.2915e-05,0.00035,5.91608e-05,0.00022,4.69042e-05,0.00013,3.60555e-05,0.00018,4.24264e-05,0.0001,3.16228e-05,0.0001201,3.46412e-05,0.00015,3.87298e-05,1435.36,37.8814,5296,0.334428,1.13585,55.6475,0.803169
"1D","PhaseSpace: -899: 0:ALL: Y at Zstop",100,-100,100,0.0119535,0.000345688,0.00014,3.74166e-05,0.00012,3.4641e-05,0.00017,4.12311e-05,0.00015,3.87298e-05,0.00014,3.74166e-05,0.0002601,5.09903e-05,0.00025,5e-05,0.00034,5.83095e-05,0.00033,5.74456e-05,0.00024,4.89898e-05,0.00021,4.58258e-05,0.0003,5.47723e-05,0.00047,6.85565e-05,0.0004,6.32456e-05,0.00034,5.83095e-05,0.00026,5.09902e-05,0.00023,4.79583e-05,0.00019,4.3589e-05,0.00029,5.38516e-05,0.00023,4.79583e-05,0.0003,5.47723e-05,0.0003401,5.83096e-05,0.00033,5.74456e-05,0.0003,5.47723e-05,0.00034,5.83095e-05,0.00035,5.91608e-05,0.00041,6.40312e-05,0.0002,4.47214e-05,0.00031,5.56776e-05,0.0003,5.47723e-05,0.00033,5.74456e-05,0.0002701,5.19616e-05,0.00023,4.79583e-05,0.00032,5.65685e-05,0.00029,5.38516e-05,0.00032,5.65685e-05,0.00025,5e-05,0.00033,5.74456e-05,0.0002,4.47214e-05,0.00029,5.38516e-05,0.00029,5.38516e-05,0.00037,6.08276e-05,0.00036,6e-05,0.0002901,5.38517e-05,0.00025,5e-05,0.0003201,5.65686e-05,0.00031,5.56776e-05,0.00035,5.91608e-05,0.00025,5e-05,0.00035,5.91608e-05,0.00022,4.69042e-05,0.00029,5.38516e-05,0.00027,5.19615e-05,0.0002801,5.29151e-05,0.0003,5.47723e-05,0.00037,6.08276e-05,0.00031,5.56776e-05,0.00032,5.65685e-05,0.00032,5.65685e-05,0.00034,5.83095e-05,0.0003,5.47723e-05,0.00035,5.91608e-05,0.00043,6.55744e-05,0.00042,6.48074e-05,0.0003,5.47723e-05,0.00033,5.74456e-05,0.00039,6.245e-05,0.0003,5.47723e-05,0.00024,4.89898e-05,0.00032,5.65685e-05,0.00027,5.19615e-05,0.00026,5.09902e-05,0.0003,5.47723e-05,0.0003201,5.65686e-05,0.00028,5.2915e-05,0.00023,4.79583e-05,0.0002701,5.19616e-05,0.00027,5.19615e-05,0.00017,4.12311e-05,0.0002601,5.09903e-05,0.00036,6e-05,0.00022,4.69042e-05,0.00022,4.69042e-05,0.00028,5.2915e-05,0.00026,5.09902e-05,0.00025,5e-05,0.00035,5.91608e-05,0.00028,5.2915e-05,0.00032,5.65685e-05,0.0003,5.47723e-05,0.0002902,5.38518e-05,0.00021,4.58258e-05,0.00029,5.38516e-05,0.00031,5.56776e-05,0.00025,5e-05,0.0001501,3.873e-05,8e-05,2.82843e-05,0.00013,3.60555e-05,5e-05,2.23607e-05,0.00011,3.31662e-05,1229.3,35.0571,5296,-1.64317,1.01897,53.8728,0.720518
"1D","PhaseSpace: -899: 0:ALL: R at Zstop",100,0,100,0,0,0,0,2e-05,1.41421e-05,0,0,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,3e-05,1.73205e-05,1e-05,1e-05,4e-05,2e-05,5e-05,2.23607e-05,2e-05,1.41421e-05,2e-05,1.41421e-05,1e-05,1e-05,6e-05,2.44949e-05,8e-05,2.82843e-05,7e-05,2.64575e-05,5e-05,2.23607e-05,5e-05,2.23607e-05,7e-05,2.64575e-05,3e-05,1.73205e-05,0.00011,3.31662e-05,4e-05,2e-05,3e-05,1.73205e-05,7e-05,2.64575e-05,0.0001,3.16228e-05,9e-05,3e-05,7e-05,2.64575e-05,9e-05,3e-05,8e-05,2.82843e-05,7e-05,2.64575e-05,0.00012,3.4641e-05,5e-05,2.23607e-05,9e-05,3e-05,0.00015,3.87298e-05,9e-05,3e-05,0.00014,3.74166e-05,0.00013,3.60555e-05,0.0001401,3.74167e-05,0.00016,4e-05,0.00016,4e-05,0.00015,3.87298e-05,0.00018,4.24264e-05,0.00011,3.31662e-05,0.00014,3.74166e-05,0.00018,4.24264e-05,0.00016,4e-05,0.00026,5.09902e-05,0.00024,4.89898e-05,0.00023,4.79583e-05,0.00024,4.89898e-05,0.00021,4.58258e-05,0.00015,3.87298e-05,0.00024,4.89898e-05,0.00021,4.58258e-05,0.00017,4.12311e-05,0.00019,4.3589e-05,0.00023,4.79583e-05,0.00018,4.24264e-05,0.00019,4.3589e-05,0.00024,4.89898e-05,0.0002001,4.47215e-05,0.00028,5.2915e-05,0.00018,4.24264e-05,0.00019,4.3589e-05,0.00018,4.24264e-05,0.0002,4.47214e-05,0.00026,5.09902e-05,0.00025,5e-05,0.00024,4.89898e-05,0.00028,5.2915e-05,0.00014,3.74166e-05,0.00025,5e-05,0.00022,4.69042e-05,0.00026,5.09902e-05,0.0003,5.47723e-05,0.00024,4.89898e-05,0.00023,4.79583e-05,0.00038,6.16441e-05,0.00014,3.74166e-05,0.00027,5.19615e-05,0.00024,4.89898e-05,0.00041,6.40312e-05,0.00026,5.09902e-05,0.00034,5.83095e-05,0.00035,5.91608e-05,0.00033,5.74456e-05,0.00033,5.74456e-05,0.00031,5.56776e-05,0.00035,5.91608e-05,0.00034,5.83095e-05,0.00034,5.83095e-05,0.00032,5.65685e-05,0.0003,5.47723e-05,0.00025,5e-05,0.00024,4.89898e-05,0.00016,4e-05,0.00015,3.87298e-05,0.00022,4.69042e-05,0.00018,4.24264e-05,3556.75,59.6323,5296,65.8378,0.551283,22.4815,0.389816
"1D","PhaseSpace: -899: 0:ALL: Direction Theta at Zstop",100,0,90,0,0,0.00021,4.58258e-05,0.00079,8.88819e-05,0.00117,0.000108167,0.0016701,0.000129229,0.0023,0.000151658,0.00279,0.000167033,0.00314,0.0001772,0.0018501,0.000136015,0.00112,0.00010583,0.00071,8.42615e-05,0.0007501,8.66026e-05,0.0007101,8.42616e-05,0.0008601,9.27362e-05,0.00088,9.38083e-05,0.0010201,0.000100995,0.0009102,9.5394e-05,0.0010401,0.00010198,0.0012403,0.000111355,0.00089,9.43398e-05,0.0010902,0.000104403,0.00114,0.000106771,0.0011,0.000104881,0.0010801,0.000103923,0.00079,8.88819e-05,0.0009001,9.48684e-05,0.0005503,7.41622e-05,0.0006304,7.93728e-05,0.0006601,8.12404e-05,0.0006401,8.00001e-05,0.0006804,8.24624e-05,0.00042,6.48074e-05,0.0005203,7.21112e-05,0.00042,6.48074e-05,0.0005201,7.21111e-05,0.00037,6.08276e-05,0.0004202,6.48076e-05,0.0004402,6.63326e-05,0.0004802,6.92822e-05,0.0003501,5.91609e-05,0.0004403,6.63327e-05,0.0003901,6.24501e-05,0.00044,6.63325e-05,0.0005,7.07107e-05,0.0005502,7.41621e-05,0.0006203,7.87403e-05,0.00061,7.81025e-05,0.0006901,8.30663e-05,0.0005701,7.54984e-05,0.0006801,8.24622e-05,0.0006301,7.93726e-05,0.0006101,7.81026e-05,0.0005901,7.68115e-05,0.0005601,7.48332e-05,0.0005103,7.14145e-05,0.0007101,8.42616e-05,0.0006501,8.06226e-05,0.0005401,7.34848e-05,0.0005002,7.07108e-05,0.0004801,6.92821e-05,0.0003701,6.08277e-05,0.00052,7.2111e-05,0.00034,5.83095e-05,0.00028,5.2915e-05,0.0002101,4.58259e-05,0.0002401,4.89899e-05,0.00025,5e-05,0.0001101,3.31664e-05,0.0001801,4.24265e-05,0.00012,3.4641e-05,0.00011,3.31662e-05,6.01e-05,2.44951e-05,4e-05,2e-05,7e-05,2.64575e-05,5e-05,2.23607e-05,5e-05,2.23607e-05,5.01e-05,2.23609e-05,6e-05,2.44949e-05,3.01e-05,1.73208e-05,3e-05,1.73205e-05,4e-05,2e-05,3e-05,1.73205e-05,1e-05,1e-05,4.01e-05,2.00002e-05,4e-05,2e-05,4e-05,2e-05,1.01e-05,1.00005e-05,5e-05,2.23607e-05,3e-05,1.73205e-05,2e-05,1.41421e-05,4e-05,2e-05,1e-05,1e-05,3e-05,1.73205e-05,1e-05,1e-05,3.01e-05,1.73208e-05,4.01e-05,2.00002e-05,2e-05,1.41421e-05,0,0,0,0,0,0,1e-05,1e-05,0,0,5296,23.6091,0.252093,18.2145,0.178256
"1D","PhaseSpace: -899: 0:ALL: Direction Phi at Zstop",100,-180,180,0,0,0.0003102,5.56778e-05,0.0005002,7.07108e-05,0.0004401,6.63326e-05,0.0005801,7.61578e-05,0.0003401,5.83096e-05,0.0004802,6.92822e-05,0.0004,6.32456e-05,0.0005601,7.48332e-05,0.0004601,6.78234e-05,0.00058,7.61577e-05,0.00072,8.48528e-05,0.00065,8.06226e-05,0.00064,8e-05,0.0006901,8.30663e-05,0.00051,7.14143e-05,0.0006401,8.00001e-05,0.00053,7.28011e-05,0.00058,7.61577e-05,0.00052,7.2111e-05,0.0004802,6.92822e-05,0.0005101,7.14144e-05,0.0004501,6.70821e-05,0.00046,6.78233e-05,0.0004602,6.78234e-05,0.0003801,6.16442e-05,0.0004503,6.70823e-05,0.0004001,6.32456e-05,0.00043,6.55744e-05,0.0004102,6.40314e-05,0.00047,6.85565e-05,0.0004901,7.00001e-05,0.00053,7.28011e-05,0.00056,7.48331e-05,0.0004901,7.00001e-05,0.0004701,6.85566e-05,0.00058,7.61577e-05,0.0006101,7.81026e-05,0.00072,8.48528e-05,0.00082,9.05539e-05,0.00055,7.4162e-05,0.00067,8.18535e-05,0.0004702,6.85567e-05,0.0005301,7.28012e-05,0.00049,7e-05,0.0004601,6.78234e-05,0.00044,6.63325e-05,0.00047,6.85565e-05,0.0005002,7.07108e-05,0.0004,6.32456e-05,0.0003402,5.83097e-05,0.00041,6.40312e-05,0.0004002,6.32457e-05,0.00049,7e-05,0.0004301,6.55745e-05,0.00043,6.55744e-05,0.00036,6e-05,0.0006901,8.30663e-05,0.00064,8e-05,0.0007,8.3666e-05,0.0006503,8.06228e-05,0.0006801,8.24622e-05,0.00065,8.06226e-05,0.00075,8.66025e-05,0.00078,8.83176e-05,0.0006801,8.24622e-05,0.00056,7.48331e-05,0.00056,7.48331e-05,0.00049,7e-05,0.0006,7.74597e-05,0.0005701,7.54984e-05,0.0003601,6.00001e-05,0.0004901,7.00001e-05,0.0005801,7.61578e-05,0.0004,6.32456e-05,0.00035,5.91608e-05,0.0004702,6.85567e-05,0.00036,6e-05,0.00042,6.48074e-05,0.0005901,7.68115e-05,0.0004603,6.78235e-05,0.0004001,6.32456e-05,0.0005002,7.07108e-05,0.0005703,7.54985e-05,0.0005001,7.07107e-05,0.0004703,6.85568e-05,0.0006801,8.24622e-05,0.00076,8.7178e-05,0.0007102,8.42616e-05,0.0005502,7.41621e-05,0.0007001,8.36661e-05,0.00057,7.54983e-05,0.00061,7.81025e-05,0.00048,6.9282e-05,0.0005,7.07107e-05,0.0004101,6.40313e-05,0.0004402,6.63326e-05,0.0005,7.07107e-05,0.00038,6.16441e-05,0.00046,6.78233e-05,0.0003801,6.16442e-05,0,0,5296,0.813764,1.42101,102.673,1.00481
"1D","PhaseSpace: -899: 0:ALL: Energy at Zstop",100,0,10,0,0,0.0255007,0.000504975,0.0032208,0.000179444,0.0027317,0.000165228,0.0026417,0.000162481,0.0026711,0.000163402,0.002041,0.000142829,0.0013302,0.000115326,0.0011902,0.000109087,0.0015303,0.000123693,0.00109,0.000104403,0.00088,9.38083e-05,0.00069,8.30662e-05,0.00052,7.2111e-05,0.0006,7.74597e-05,0.00056,7.48331e-05,0.00037,6.08276e-05,0.00039,6.245e-05,0.00027,5.19615e-05,0.00031,5.56776e-05,0.00024,4.89898e-05,0.00029,5.38516e-05,0.0002,4.47214e-05,0.00028,5.2915e-05,0.00024,4.89898e-05,0.00024,4.89898e-05,0.00021,4.58258e-05,0.00024,4.89898e-05,0.00013,3.60555e-05,0.00021,4.58258e-05,0.00012,3.4641e-05,0.00017,4.12311e-05,8e-05,2.82843e-05,0.00011,3.31662e-05,8e-05,2.82843e-05,5e-05,2.23607e-05,0.0001,3.16228e-05,7e-05,2.64575e-05,7e-05,2.64575e-05,1e-05,1e-05,3e-05,1.73205e-05,5e-05,2.23607e-05,6e-05,2.44949e-05,5e-05,2.23607e-05,2e-05,1.41421e-05,5e-05,2.23607e-05,4e-05,2e-05,3e-05,1.73205e-05,4e-05,2e-05,2e-05,1.41421e-05,2e-05,1.41421e-05,0,0,3e-05,1.73205e-05,3e-05,1.73205e-05,2e-05,1.41421e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296,0.510755,0.011131,0.804248,0.00787078
"1D","PhaseSpace: -899: 0:ALL: Vx at Zstop",100,0,1,0.0256238,0.000506162,0.00087,9.32738e-05,0.0008601,9.27362e-05,0.0010001,0.0001,0.0009001,9.48684e-05,0.00113,0.000106301,0.00084,9.16515e-05,0.00088,9.38083e-05,0.0010601,0.000102956,0.00117,0.000108167,0.0011201,0.00010583,0.0004,6.32456e-05,0.00045,6.7082e-05,0.00044,6.63325e-05,0.00043,6.55744e-05,0.00039,6.245e-05,0.00039,6.245e-05,0.00039,6.245e-05,0.00046,6.78233e-05,0.00034,5.83095e-05,0.0003201,5.65686e-05,0.00041,6.40312e-05,0.0004301,6.55745e-05,0.00027,5.19615e-05,0.00042,6.48074e-05,0.0003301,5.74457e-05,0.0004103,6.40315e-05,0.0005102,7.14144e-05,0.0004002,6.32457e-05,0.00035,5.91608e-05,0.00041,6.40312e-05,0.0003901,6.24501e-05,0.00035,5.91608e-05,0.0003,5.47723e-05,0.00038,6.16441e-05,0.00032,5.65685e-05,0.0003301,5.74457e-05,0.0002601,5.09903e-05,0.00029,5.38516e-05,0.0003601,6.00001e-05,0.0002501,5.00001e-05,0.00026,5.09902e-05,0.00017,4.12311e-05,0.0002,4.47214e-05,0.0001901,4.35891e-05,0.0002101,4.58259e-05,0.00021,4.58258e-05,0.0002101,4.58259e-05,0.00016,4e-05,0.0002101,4.58259e-05,0.0001401,3.74167e-05,0.0001501,3.873e-05,0.0002,4.47214e-05,0.0001401,3.74167e-05,0.0001901,4.35891e-05,0.0001,3.16228e-05,0.0001401,3.74167e-05,0.00017,4.12311e-05,9.01e-05,3.00002e-05,0.0001001,3.16229e-05,0.00024,4.89898e-05,0.00018,4.24264e-05,0.00013,3.60555e-05,9e-05,3e-05,0.00013,3.60555e-05,0.00013,3.60555e-05,7e-05,2.64575e-05,0.0001601,4.00001e-05,8e-05,2.82843e-05,7.01e-05,2.64577e-05,7e-05,2.64575e-05,0.00014,3.74166e-05,6.01e-05,2.44951e-05,4e-05,2e-05,3.01e-05,1.73208e-05,3.01e-05,1.73208e-05,0.0001,3.16228e-05,6e-05,2.44949e-05,7e-05,2.64575e-05,3e-05,1.73205e-05,5e-05,2.23607e-05,3e-05,1.73205e-05,5e-05,2.23607e-05,7e-05,2.64575e-05,5e-05,2.23607e-05,0,0,3e-05,1.73205e-05,2e-05,1.41421e-05,1.02e-05,1.0001e-05,1e-05,1e-05,0,0,1e-07,1e-07,0,0,2e-05,1.41421e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,2e-05,1.41421e-05,1e-05,1e-05,1e-05,1e-05,0,0,5296,0.24124,0.00403131,0.207829,0.00285057
"1D","PhaseSpace: -899: 0:ALL: Vy at Zstop",100,0,1,0.0257446,0.000507346,0.0010301,0.000101489,0.0011402,0.000106771,0.00089,9.43398e-05,0.00111,0.000105357,0.0010101,0.000100499,0.00097,9.84886e-05,0.0011601,0.000107703,0.0010202,0.000100995,0.00107,0.000103441,0.0010901,0.000104403,0.00045,6.7082e-05,0.00043,6.55744e-05,0.00042,6.48074e-05,0.00031,5.56776e-05,0.00036,6e-05,0.00038,6.16441e-05,0.0004301,6.55745e-05,0.0004801,6.92821e-05,0.00035,5.91608e-05,0.0003401,5.83096e-05,0.00029,5.38516e-05,0.00033,5.74456e-05,0.00032,5.65685e-05,0.0003902,6.24501e-05,0.0002701,5.19616e-05,0.0003,5.47723e-05,0.0002601,5.09903e-05,0.00021,4.58258e-05,0.0002301,4.79584e-05,0.0001802,4.24266e-05,0.00027,5.19615e-05,0.0002,4.47214e-05,0.0002101,4.58259e-05,0.0002501,5.00001e-05,0.00021,4.58258e-05,0.00015,3.87298e-05,0.00021,4.58258e-05,0.00019,4.3589e-05,0.00016,4e-05,0.0001901,4.35891e-05,0.00023,4.79583e-05,0.0001901,4.35891e-05,0.00023,4.79583e-05,0.00017,4.12311e-05,0.00022,4.69042e-05,0.00023,4.79583e-05,0.00017,4.12311e-05,0.0002001,4.47215e-05,0.0002,4.47214e-05,0.00024,4.89898e-05,0.00019,4.3589e-05,0.00016,4e-05,0.0002301,4.79584e-05,0.00021,4.58258e-05,0.00021,4.58258e-05,0.0002,4.47214e-05,0.00019,4.3589e-05,0.0001301,3.60557e-05,0.00022,4.69042e-05,0.00012,3.4641e-05,0.0001601,4.00001e-05,0.00018,4.24264e-05,0.0002,4.47214e-05,0.00022,4.69042e-05,0.00021,4.58258e-05,0.00022,4.69042e-05,0.0002101,4.58259e-05,0.0001801,4.24265e-05,0.0002,4.47214e-05,0.00015,3.87298e-05,0.00017,4.12311e-05,0.00013,3.60555e-05,8e-05,2.82843e-05,0.0001,3.16228e-05,0.0001401,3.74167e-05,0.00012,3.4641e-05,6.01e-05,2.44951e-05,5e-05,2.23607e-05,4e-05,2e-05,3e-05,1.73205e-05,5e-05,2.23607e-05,5e-05,2.23607e-05,1e-05,1e-05,1e-05,1e-05,6e-05,2.44949e-05,2e-05,1.41421e-05,2e-05,1.41421e-05,2.01e-05,1.41425e-05,3e-05,1.73205e-05,1e-05,1e-05,3e-05,1.73205e-05,2e-05,1.41421e-05,0,0,1e-05,1e-05,1e-05,1e-05,2e-05,1.41421e-05,0,0,3e-05,1.73205e-05,0,0,0,0,0,0,5296,0.254944,0.00451947,0.232461,0.00319575
"1D","PhaseSpace: -899: 0:ALL: Vz at Zstop",100,0,1,0.0521677,0.000722219,0,0,1e-05,1e-05,0,0,0,0,0,0,0,0,0,0,1e-05,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-05,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296,0.0883333,0.0381032,0.0659966,0.026943
"1D","PhaseSpace: -899: 0:ALL: Weight at Zstop",100,-8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077,8.77496e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05219,0.000722426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296,0.0194675,0.00345411,0.251368,0.00244243
